Real part;Imaginary part;1:nQ, 2:nZ
192.3438435478437;0.0005249564557027798;
191.2021136598885;0.0006319942708288303;
190.23350223404606;0.0005519846061307168;
189.27792123008305;0.000457896098865197;
188.32234022612005;0.0003638075915996751;
187.36675922215704;0.0002697190843341532;
186.3698563549994;0.0001677745988271232;
185.36740850823583;6.477591983108604e-05;
184.3649606614723;-3.822275916495109e-05;
183.36251281470874;-0.00014122143816098812;
182.3600649679452;-0.00024422011715702525;
181.35761712118165;-0.00034721879615306236;
180.35516927441813;-0.00045021747514909947;
179.35272142765461;-0.0005532161541451366;
178.35027358089104;-0.0006562148331411737;
177.3478257341275;-0.0007592135121372107;
176.34537788736398;-0.0008622121911332479;
175.46476658760855;-0.0009291313019870849;
174.61654221807046;-0.0009864596415626154;
173.76831784853238;-0.0010437879811381462;
172.9200934789943;-0.0011011163207136768;
172.04807716667204;-0.0011612515697197493;
171.15286858365081;-0.0012241229804563288;
170.25766000062958;-0.001286994391192908;
169.36245141760833;-0.0013498658019294874;
168.46724283458713;-0.001412737212666067;
167.57203425156592;-0.0014756086234026461;
166.6768256685447;-0.0015384800341392256;
165.78161708552346;-0.0016013514448758035;
164.88640850250223;-0.0016642228556123827;
163.99119991948103;-0.0017270942663489622;
163.0959913364598;-0.0017899656770855414;
162.20078275343857;-0.001852837087822121;
161.40447313463017;-0.0018696443522206539;
160.63770476487235;-0.0018726921962844457;
159.8709363951145;-0.001875740040348238;
159.10416802535667;-0.0018787878844120304;
158.33739965559886;-0.0018818357284758223;
157.57063128584102;-0.0018848835725396146;
156.8038629160832;-0.0018879314166034065;
156.03709454632536;-0.0018909792606671989;
155.27032617656755;-0.0018940271047309908;
154.50355780680974;-0.0018970749487947829;
153.73678943705193;-0.001900122792858575;
152.97002106729408;-0.001903170636922367;
152.2212569873821;-0.001905984399118035;
151.50355398088476;-0.001908394322331266;
150.78585097438742;-0.001910804245544497;
150.06814796789007;-0.0019132141687577277;
149.35044496139272;-0.0019156240919709587;
148.70660931800023;-0.001909769679685076;
148.07684364853245;-0.0019023411082565046;
147.44707797906463;-0.001894912536827933;
146.81731230959684;-0.0018874839653993617;
146.1845083248454;-0.001880023463284074;
145.50943148450932;-0.0018721187013793124;
144.83435464417317;-0.00186421393947455;
144.15927780383703;-0.0018563091775697883;
143.48420096350088;-0.0018484044156650264;
142.8091241231648;-0.0018404996537602645;
142.13404728282862;-0.0018325948918555023;
141.4589704424925;-0.0018246901299507406;
140.78389360215635;-0.0018167853680459785;
140.1088167618202;-0.0018088806061412168;
139.43373992148406;-0.0018009758442364546;
138.75866308114794;-0.001793071082331693;
138.08358624081185;-0.0017851663204269312;
137.40850940047568;-0.0017772615585221689;
136.86016739854387;-0.0017531622341601732;
136.31310554649488;-0.0017288993283592147;
135.76604369444595;-0.0017046364225582575;
135.21898184239697;-0.0016803735167572988;
134.67191999034802;-0.0016561106109563416;
134.12485813829903;-0.0016318477051553832;
133.57779628625008;-0.0016075847993544255;
133.03073443420112;-0.0015833218935534673;
132.48367258215217;-0.0015590589877525099;
131.9366107301032;-0.0015347960819515512;
131.38954887805426;-0.0015105331761505938;
130.84248702600527;-0.0014862702703496355;
130.29542517395632;-0.0014620073645486781;
129.75730433772674;-0.0014382290960243418;
129.25010542341062;-0.0014161269140126338;
128.74290650909447;-0.001394024732000925;
128.23570759477838;-0.0013719225499892172;
127.72850868046223;-0.0013498203679775085;
127.229179466984;-0.0013272201413554838;
126.76132905685742;-0.0013026277362921924;
126.29347864673086;-0.0012780353312289018;
125.82562823660425;-0.00125344292616561;
125.35777782647767;-0.001228850521102319;
124.8899274163511;-0.0012042581160390286;
124.38660702896851;-0.0011774507809866686;
123.8801607555508;-0.0011504482493410995;
123.37371448213305;-0.0011234457176955291;
122.86726820871536;-0.00109644318604996;
122.36082193529762;-0.0010694406544043897;
121.8543756618799;-0.0010424381227588206;
121.34792938846218;-0.0010154355911132504;
120.84148311504447;-0.0009884330594676814;
120.33503684162673;-0.0009614305278221111;
119.82859056820902;-0.0009344279961765419;
119.32214429479129;-0.0009074254645309717;
118.81569802137358;-0.0008804229328854025;
118.30925174795586;-0.0008534204012398323;
117.80280547453815;-0.0008264178695942632;
117.31130142256572;-0.000791609672169894;
116.83806008569316;-0.0007472612165714393;
116.36481874882054;-0.0007029127609729826;
115.89157741194796;-0.000658564305374528;
115.41833607507537;-0.0006142158497760714;
114.9450947382028;-0.0005698673941776167;
114.4718534013302;-0.0005255189385791599;
113.99861206445763;-0.00048117048298070524;
113.52537072758503;-0.0004368220273822486;
113.05212939071245;-0.0003924735717837939;
112.57888805383988;-0.00034812511618533925;
112.10564671696727;-0.0003037766605868826;
111.6324053800947;-0.0002594282049884279;
111.1591640432221;-0.0002150797493899712;
110.6859227063495;-0.00017073129379151653;
110.22321791973772;-0.0001274554066990594;
109.78894883189987;-8.707413256778608e-05;
109.35467974406203;-4.669285843651098e-05;
108.92041065622419;-6.311584305237686e-06;
108.48614156838636;3.406968982603742e-05;
108.05187248054852;7.445096395731074e-05;
